"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"경기도교육청","경기도교육청","경기도 평택시","S090000840","평택여자고등학교","04","공립","N","","12","346","28.8","12","333","27.8","12","355","29.6","2","8","4","0","0","0","38","1042","27.4","72","14.5"
"경기도교육청","경기도교육청","경기도 포천시","S090000841","포천고등학교","04","공립","N","","9","186","20.7","9","182","20.2","10","191","19.1","2","9","4.5","2","10","5","32","578","18.1","59","9.8"
"경기도교육청","경기도교육청","경기도 포천시","S090000843","포천일고등학교","04","공립","N","","11","220","20","11","170","15.5","7","116","16.6","2","14","7","0","0","0","31","520","16.8","62","8.4"
"경기도교육청","경기도교육청","경기도 용인시 수지구","S090000844","풍덕고등학교","04","공립","N","","14","459","32.8","13","407","31.3","14","436","31.1","0","0","0","0","0","0","41","1302","31.8","82","15.9"
"경기도교육청","경기도교육청","경기도 성남시 수정구","S090000847","풍생고등학교","04","사립","N","","10","219","21.9","10","213","21.3","10","225","22.5","0","0","0","0","0","0","30","657","21.9","59","11.1"
"경기도교육청","경기도교육청","경기도 하남시","S090000848","하남고등학교","04","사립","N","","10","289","28.9","10","262","26.2","10","286","28.6","0","0","0","0","0","0","30","837","27.9","59","14.2"
"경기도교육청","경기도교육청","경기도 하남시","S090000849","하남경영고등학교","04","공립","N","","10","185","18.5","10","178","17.8","11","194","17.6","1","6","6","0","0","0","32","563","17.6","67","8.4"
"경기도교육청","경기도교육청","경기도 김포시","S090000850","하성고등학교","04","공립","N","","5","91","18.2","4","59","14.8","5","76","15.2","0","0","0","0","0","0","14","226","16.1","28","8.1"
"경기도교육청","경기도교육청","경기도 평택시","S090000851","한광고등학교","04","사립","N","","10","303","30.3","10","294","29.4","10","312","31.2","0","0","0","0","0","0","30","909","30.3","59","15.4"
"경기도교육청","경기도교육청","경기도 평택시","S090000852","한광여자고등학교","04","사립","N","","11","334","30.4","11","314","28.5","11","330","30","0","0","0","0","0","0","33","978","29.6","63","15.5"
"경기도교육청","경기도교육청","경기도 평택시","S090000853","한국관광고등학교","04","사립","N","","3","63","21","3","71","23.7","3","74","24.7","0","0","0","0","0","0","9","208","23.1","18","11.6"
"경기도교육청","경기도교육청","경기도 이천시","S090000854","한국도예고등학교","04","공립","N","","3","66","22","3","59","19.7","3","59","19.7","0","0","0","0","0","0","9","184","20.4","20","9.2"
"경기도교육청","경기도교육청","경기도 안산시 단원구","S090000855","한국디지털미디어고등학교","04","사립","N","","6","192","32","6","188","31.3","6","201","33.5","0","0","0","0","0","0","18","581","32.3","33","17.6"
"경기도교육청","경기도교육청","경기도 하남시","S090000856","한국애니메이션고등학교","04","공립","N","","4","100","25","4","93","23.3","4","101","25.3","0","0","0","0","0","0","12","294","24.5","31","9.5"
"경기도교육청","경기도교육청","경기도 시흥시","S090000857","한국조리과학고등학교","04","사립","N","","6","213","35.5","6","247","41.2","6","242","40.3","0","0","0","0","0","0","18","702","39","36","19.5"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000858","한솔고등학교","04","공립","N","","10","260","26","10","251","25.1","10","252","25.2","1","2","2","0","0","0","31","765","24.7","60","12.8"
"경기도교육청","경기도교육청","경기도 시흥시","S090000859","경기자동차과학고등학교","04","사립","N","","8","203","25.4","8","208","26","8","208","26","0","0","0","0","0","0","24","619","25.8","54","11.5"
"경기도교육청","경기도교육청","경기도 시흥시","S090000862","함현고등학교","04","공립","N","","10","321","32.1","10","273","27.3","10","280","28","1","6","6","0","0","0","31","880","28.4","61","14.4"
"경기도교육청","경기도교육청","경기도 고양시 덕양구","S090000863","행신고등학교","04","공립","N","","10","243","24.3","10","231","23.1","12","285","23.8","2","11","5.5","0","0","0","34","770","22.6","64","12"
"경기도교육청","경기도교육청","경기도 의정부시","S090000865","호원고등학교","04","공립","N","","10","259","25.9","10","246","24.6","11","262","23.8","2","10","5","1","2","2","34","779","22.9","67","11.6"
"경기도교육청","경기도교육청","경기도 화성시","S090000867","화성고등학교","04","사립","N","","9","292","32.4","9","274","30.4","9","277","30.8","0","0","0","0","0","0","27","843","31.2","53","15.9"
"경기도교육청","경기도교육청","경기도 고양시 덕양구","S090000868","화수고등학교","04","공립","N","","11","269","24.5","11","259","23.5","12","298","24.8","2","8","4","0","0","0","36","834","23.2","68","12.3"
"경기도교육청","경기도교육청","경기도 고양시 덕양구","S090000869","화정고등학교","04","공립","N","","11","271","24.6","11","253","23","12","285","23.8","1","3","3","0","0","0","35","812","23.2","68","11.9"
"경기도교육청","경기도교육청","경기도 수원시 권선구","S090000870","화홍고등학교","04","공립","N","","12","294","24.5","12","275","22.9","13","321","24.7","0","0","0","0","0","0","37","890","24.1","72","12.4"
"경기도교육청","경기도교육청","경기도 평택시","S090000871","효명고등학교","04","사립","N","","10","302","30.2","10","246","24.6","10","248","24.8","0","0","0","0","0","0","30","796","26.5","59","13.5"
"경기도교육청","경기도교육청","경기도 성남시 수정구","S090000872","효성고등학교","04","사립","N","","9","180","20","9","170","18.9","10","213","21.3","0","0","0","0","0","0","28","563","20.1","55","10.2"
"경기도교육청","경기도교육청","경기도 수원시 영통구","S090000873","효원고등학교","04","공립","N","","13","343","26.4","13","315","24.2","13","338","26","0","0","0","0","0","0","39","996","25.5","75","13.3"
"경기도교육청","경기도교육청","경기도 군포시","S090000874","흥진고등학교","04","공립","N","","12","322","26.8","12","300","25","13","301","23.2","2","12","6","0","0","0","39","935","24","75","12.5"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090004768","돌마고등학교","04","공립","N","","9","240","26.7","9","205","22.8","9","221","24.6","2","11","5.5","0","0","0","29","677","23.3","55","12.3"
"경기도교육청","경기도교육청","경기도 의정부시","S090004831","부용고등학교","04","공립","N","","10","246","24.6","10","244","24.4","10","257","25.7","1","7","7","0","0","0","31","754","24.3","61","12.4"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090004832","경기예술고등학교","04","공립","N","","6","230","38.3","6","223","37.2","6","214","35.7","0","0","0","0","0","0","18","667","37.1","38","17.6"
"경기도교육청","경기도교육청","경기도 안산시 상록구","S090004833","송호고등학교","04","공립","N","","11","271","24.6","12","280","23.3","14","342","24.4","1","7","7","0","0","0","38","900","23.7","74","12.2"
"경기도교육청","경기도교육청","경기도 시흥시","S090004834","시흥고등학교","04","공립","N","","11","296","26.9","11","279","25.4","11","277","25.2","1","7","7","0","0","0","34","859","25.3","67","12.8"
"경기도교육청","경기도교육청","경기도 오산시","S090004835","운천고등학교","04","공립","N","","10","290","29","11","278","25.3","10","287","28.7","1","9","9","1","5","5","33","869","26.3","63","13.8"
"경기도교육청","경기도교육청","경기도 용인시 수지구","S090004893","서원고등학교","04","공립","N","","12","377","31.4","12","348","29","12","349","29.1","1","6","6","0","0","0","37","1080","29.2","71","15.2"
"경기도교육청","경기도교육청","경기도 수원시 장안구","S090004895","천천고등학교","04","공립","N","","10","248","24.8","10","225","22.5","10","233","23.3","1","9","9","1","2","2","32","717","22.4","62","11.6"
"경기도교육청","경기도교육청","경기도 수원시 장안구","S090004896","조원고등학교","04","공립","N","","10","268","26.8","10","241","24.1","10","255","25.5","2","9","4.5","0","0","0","32","773","24.2","62","12.5"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090004897","늘푸른고등학교","04","공립","N","","9","246","27.3","9","221","24.6","10","281","28.1","0","0","0","0","0","0","28","748","26.7","54","13.9"
"경기도교육청","경기도교육청","경기도 안양시 만안구","S090004898","충훈고등학교","04","공립","N","","10","229","22.9","10","214","21.4","11","234","21.3","2","10","5","0","0","0","33","687","20.8","62","11.1"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090004899","상일고등학교","04","공립","N","","9","215","23.9","8","165","20.6","9","216","24","0","0","0","0","0","0","26","596","22.9","50","11.9"
"경기도교육청","경기도교육청","경기도 부천시 소사구","S090004900","송내고등학교","04","공립","N","","9","217","24.1","9","209","23.2","9","215","23.9","0","0","0","0","0","0","27","641","23.7","53","12.1"
"경기도교육청","경기도교육청","경기도 용인시 기흥구","S090004901","구성고등학교","04","공립","N","","10","302","30.2","10","283","28.3","10","285","28.5","2","14","7","1","5","5","33","889","26.9","63","14.1"
"경기도교육청","경기도교육청","경기도 수원시 영통구","S090004902","매탄고등학교","04","공립","N","","12","326","27.2","12","294","24.5","12","311","25.9","2","13","6.5","1","5","5","39","949","24.3","74","12.8"
"경기도교육청","경기도교육청","경기도 안양시 동안구","S090004905","인덕원고등학교","04","공립","N","","11","290","26.4","11","255","23.2","11","266","24.2","1","1","1","0","0","0","34","812","23.9","66","12.3"
"경기도교육청","경기도교육청","경기도 부천시 소사구","S090004906","범박고등학교","04","공립","N","","9","220","24.4","9","206","22.9","10","243","24.3","2","8","4","0","0","0","30","677","22.6","59","11.5"
"경기도교육청","경기도교육청","경기도 양주시","S090004908","덕계고등학교","04","공립","N","","8","226","28.3","8","218","27.3","8","234","29.3","2","8","4","0","0","0","26","686","26.4","51","13.5"
"경기도교육청","경기도교육청","경기도 안산시 단원구","S090004909","단원고등학교","04","공립","N","","10","223","22.3","10","203","20.3","11","246","22.4","4","30","7.5","1","5","5","36","707","19.6","67","10.6"
"경기도교육청","경기도교육청","경기도 시흥시","S090004910","군서고등학교","04","공립","N","","11","333","30.3","11","315","28.6","11","316","28.7","2","12","6","0","0","0","35","976","27.9","66","14.8"
"경기도교육청","경기도교육청","경기도 고양시 일산동구","S090004912","풍동고등학교","04","공립","N","","10","255","25.5","10","244","24.4","10","262","26.2","1","2","2","0","0","0","31","763","24.6","60","12.7"
"경기도교육청","경기도교육청","경기도 남양주시","S090004914","도농고등학교","04","공립","N","","10","282","28.2","10","255","25.5","10","250","25","1","9","9","1","2","2","32","798","24.9","57","14"
"경기도교육청","경기도교육청","경기도 남양주시","S090004915","평내고등학교","04","공립","N","","10","296","29.6","10","249","24.9","10","288","28.8","2","15","7.5","0","0","0","32","848","26.5","65","13"
"경기도교육청","경기도교육청","경기도 하남시","S090004916","신장고등학교","04","공립","N","","8","230","28.8","8","210","26.3","8","216","27","2","12","6","0","0","0","26","668","25.7","54","12.4"
"경기도교육청","경기도교육청","경기도 이천시","S090004917","효양고등학교","04","공립","N","","10","249","24.9","10","242","24.2","10","253","25.3","2","14","7","0","0","0","32","758","23.7","62","12.2"
"경기도교육청","경기도교육청","경기도 용인시 기흥구","S090004918","보정고등학교","04","공립","N","","12","363","30.3","10","294","29.4","12","333","27.8","1","7","7","0","0","0","35","997","28.5","69","14.4"
"경기도교육청","경기도교육청","경기도 김포시","S090004919","풍무고등학교","04","공립","N","","12","406","33.8","11","343","31.2","11","345","31.4","1","7","7","0","0","0","35","1101","31.5","68","16.2"
"경기도교육청","경기도교육청","경기도 화성시","S090004920","병점고등학교","04","공립","N","","10","347","34.7","10","316","31.6","10","335","33.5","2","16","8","0","0","0","32","1014","31.7","62","16.4"
"경기도교육청","경기도교육청","경기도 파주시","S090004921","봉일천고등학교","04","공립","N","","10","253","25.3","10","229","22.9","10","235","23.5","2","11","5.5","0","0","0","32","728","22.8","64","11.4"
"경기도교육청","경기도교육청","경기도 파주시","S090004922","교하고등학교","04","공립","N","","10","340","34","10","316","31.6","10","325","32.5","2","9","4.5","0","0","0","32","990","30.9","62","16"
"경기도교육청","경기도교육청","경기도 의정부시","S090004923","상우고등학교","04","사립","N","","10","260","26","10","243","24.3","10","259","25.9","1","9","9","0","0","0","31","771","24.9","61","12.6"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090004945","이우고등학교","04","사립","N","","4","80","20","4","79","19.8","4","81","20.3","0","0","0","0","0","0","12","240","20","29","8.3"
"경기도교육청","경기도교육청","경기도 의왕시","S090005040","경기외국어고등학교","04","사립","N","","8","191","23.9","8","188","23.5","8","189","23.6","0","0","0","0","0","0","24","568","23.7","53","10.7"
"경기도교육청","경기도교육청","경기도 의정부시","S090005167","경기북과학고등학교","04","공립","N","","5","100","20","5","101","20.2","5","65","13","0","0","0","0","0","0","15","266","17.7","47","5.7"
"경기도교육청","경기도교육청","경기도 동두천시","S090005168","동두천외국어고등학교","04","공립","N","","7","135","19.3","8","156","19.5","8","183","22.9","0","0","0","0","0","0","23","474","20.6","57","8.3"
"경기도교육청","경기도교육청","경기도 파주시","S090005169","금촌고등학교","04","공립","N","","12","322","26.8","12","286","23.8","12","299","24.9","3","16","5.3","1","2","2","40","925","23.1","77","12"
"경기도교육청","경기도교육청","경기도 용인시 처인구","S090005170","용인한국외국어대학교부설고등학교","04","사립","N","","10","377","37.7","10","371","37.1","10","365","36.5","0","0","0","0","0","0","30","1113","37.1","73","15.2"
"경기도교육청","경기도교육청","경기도 양주시","S090005280","양주백석고등학교","04","공립","N","","9","244","27.1","9","246","27.3","9","263","29.2","2","10","5","0","0","0","29","763","26.3","61","12.5"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090005282","성남외국어고등학교","04","공립","N","","8","205","25.6","8","194","24.3","8","195","24.4","0","0","0","0","0","0","24","594","24.8","52","11.4"
"경기도교육청","경기도교육청","경기도 안산시 상록구","S090005283","성포고등학교","04","공립","N","","11","271","24.6","11","262","23.8","12","287","23.9","2","12","6","0","0","0","36","832","23.1","69","12.1"
"경기도교육청","경기도교육청","경기도 수원시 영통구","S090005284","수원외국어고등학교","04","공립","N","","8","213","26.6","8","189","23.6","8","209","26.1","0","0","0","0","0","0","24","611","25.5","51","12"
"경기도교육청","경기도교육청","경기도 가평군","S090005286","청심국제고등학교","04","사립","N","","4","101","25.3","4","102","25.5","4","101","25.3","0","0","0","0","0","0","12","304","25.3","24","12.7"
"경기도교육청","경기도교육청","경기도 평택시","S090005290","현화고등학교","04","공립","N","","10","280","28","10","255","25.5","10","270","27","2","13","6.5","0","0","0","32","818","25.6","63","13"
"경기도교육청","경기도교육청","경기도 남양주시","S090005291","호평고등학교","04","공립","N","","10","283","28.3","10","242","24.2","10","276","27.6","2","13","6.5","1","3","3","33","817","24.8","64","12.8"
"경기도교육청","경기도교육청","경기도 김포시","S090005292","김포외국어고등학교","04","사립","N","","8","146","18.3","8","177","22.1","8","176","22","0","0","0","0","0","0","24","499","20.8","46","10.8"
"경기도교육청","경기도교육청","경기도 용인시 기흥구","S090005319","용인백현고등학교","04","공립","N","","9","283","31.4","9","259","28.8","9","272","30.2","1","4","4","0","0","0","28","818","29.2","53","15.4"
"경기도교육청","경기도교육청","경기도 안성시","S090005320","한겨레고등학교","04","사립","N","","2","27","13.5","2","24","12","2","23","11.5","0","0","0","0","0","0","6","74","12.3","18","4.1"
"경기도교육청","경기도교육청","경기도 고양시 일산서구","S090005380","가좌고등학교","04","공립","N","","11","273","24.8","11","264","24","12","304","25.3","1","7","7","0","0","0","35","848","24.2","67","12.7"
"경기도교육청","경기도교육청","경기도 양주시","S090005381","양주고등학교","04","공립","N","","8","220","27.5","8","200","25","8","206","25.8","1","2","2","0","0","0","25","628","25.1","49","12.8"
"경기도교육청","경기도교육청","경기도 포천시","S090005382","송우고등학교","04","공립","N","","10","232","23.2","10","236","23.6","11","273","24.8","3","20","6.7","0","0","0","34","761","22.4","63","12.1"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090005399","상원고등학교","04","공립","N","","9","224","24.9","9","223","24.8","9","229","25.4","0","0","0","0","0","0","27","676","25","53","12.8"
"경기도교육청","경기도교육청","경기도 고양시 덕양구","S090005413","성사고등학교","04","공립","N","","10","242","24.2","10","235","23.5","10","225","22.5","2","7","3.5","1","2","2","33","711","21.5","64","11.1"
"경기도교육청","경기도교육청","경기도 용인시 기흥구","S090005414","성지고등학교","04","공립","N","","12","360","30","11","325","29.5","12","347","28.9","1","6","6","0","0","0","36","1038","28.8","70","14.8"
"경기도교육청","경기도교육청","경기도 용인시 수지구","S090005415","현암고등학교","04","공립","N","","8","198","24.8","8","182","22.8","8","191","23.9","0","0","0","0","0","0","24","571","23.8","47","12.1"
"경기도교육청","경기도교육청","경기도 용인시 수지구","S090005416","용인홍천고등학교","04","공립","N","","13","385","29.6","12","361","30.1","13","365","28.1","1","6","6","0","0","0","39","1117","28.6","75","14.9"
"경기도교육청","경기도교육청","경기도 의정부시","S090005417","효자고등학교","04","공립","N","","10","248","24.8","10","232","23.2","10","257","25.7","3","19","6.3","0","0","0","33","756","22.9","63","12"
"경기도교육청","경기도교육청","경기도 고양시 일산서구","S090005418","고양예술고등학교","04","사립","N","","7","269","38.4","7","260","37.1","7","272","38.9","0","0","0","0","0","0","21","801","38.1","43","18.6"
"경기도교육청","경기도교육청","경기도 용인시 수지구","S090005458","대지고등학교","04","공립","N","","10","309","30.9","10","299","29.9","10","306","30.6","1","10","10","0","0","0","31","924","29.8","61","15.1"
"경기도교육청","경기도교육청","경기도 화성시","S090005459","동탄고등학교","04","공립","N","","10","344","34.4","10","310","31","10","321","32.1","1","9","9","0","0","0","31","984","31.7","61","16.1"
"경기도교육청","경기도교육청","경기도 화성시","S090005460","안화고등학교","04","공립","N","","10","341","34.1","10","320","32","10","330","33","2","9","4.5","0","0","0","32","1000","31.3","63","15.9"
"경기도교육청","경기도교육청","경기도 오산시","S090005461","운암고등학교","04","공립","N","","8","231","28.9","8","220","27.5","8","228","28.5","1","8","8","0","0","0","25","687","27.5","48","14.3"
"경기도교육청","경기도교육청","경기도 용인시 기흥구","S090005488","동백고등학교","04","공립","N","","10","304","30.4","10","294","29.4","10","305","30.5","1","9","9","0","0","0","31","912","29.4","61","15"
"경기도교육청","경기도교육청","경기도 수원시 영통구","S090005576","망포고등학교","04","공립","N","","10","264","26.4","10","232","23.2","10","252","25.2","1","3","3","0","0","0","31","751","24.2","60","12.5"
"경기도교육청","경기도교육청","경기도 수원시 영통구","S090005577","매원고등학교","04","공립","N","","11","285","25.9","11","260","23.6","11","269","24.5","1","5","5","1","1","1","35","820","23.4","68","12.1"
"경기도교육청","경기도교육청","경기도 화성시","S090005578","반송고등학교","04","공립","N","","10","335","33.5","10","318","31.8","10","328","32.8","0","0","0","0","0","0","30","981","32.7","58","16.9"
"경기도교육청","경기도교육청","경기도 화성시","S090005579","봉담고등학교","04","공립","N","","8","287","35.9","8","286","35.8","8","283","35.4","3","21","7","0","0","0","27","877","32.5","51","17.2"
"경기도교육청","경기도교육청","경기도 화성시","S090005580","예당고등학교","04","공립","N","","10","337","33.7","10","313","31.3","10","313","31.3","1","9","9","0","0","0","31","972","31.4","61","15.9"
"경기도교육청","경기도교육청","경기도 부천시 오정구","S090005581","수주고등학교","04","공립","N","","8","182","22.8","7","137","19.6","8","174","21.8","3","17","5.7","0","0","0","26","510","19.6","49","10.4"
"경기도교육청","경기도교육청","경기도 고양시 덕양구","S090005599","고양일고등학교","04","공립","N","","7","169","24.1","7","162","23.1","8","186","23.3","1","6","6","0","0","0","23","523","22.7","44","11.9"
"경기도교육청","경기도교육청","경기도 고양시 일산동구","S090005600","안곡고등학교","04","공립","N","","12","310","25.8","12","282","23.5","12","311","25.9","2","12","6","1","4","4","39","919","23.6","74","12.4"
"경기도교육청","경기도교육청","경기도 남양주시","S090005601","와부고등학교","04","공립","N","","8","237","29.6","8","238","29.8","8","246","30.8","3","15","5","0","0","0","27","736","27.3","52","14.2"
"경기도교육청","경기도교육청","경기도 수원시 권선구","S090005653","고색고등학교","04","공립","N","","10","260","26","10","217","21.7","10","242","24.2","1","2","2","0","0","0","31","721","23.3","62","11.6"
"경기도교육청","경기도교육청","경기도 화성시","S090005655","나루고등학교","04","공립","N","","8","267","33.4","8","238","29.8","8","243","30.4","0","0","0","0","0","0","24","748","31.2","48","15.6"
"경기도교육청","경기도교육청","경기도 용인시 기흥구","S090005656","보라고등학교","04","공립","N","","9","286","31.8","9","251","27.9","9","244","27.1","2","10","5","0","0","0","29","791","27.3","56","14.1"
"경기도교육청","경기도교육청","경기도 용인시 기흥구","S090005658","초당고등학교","04","공립","N","","10","300","30","11","289","26.3","11","293","26.6","0","0","0","0","0","0","32","882","27.6","61","14.5"
"경기도교육청","경기도교육청","경기도 성남시 수정구","S090005659","복정고등학교","04","공립","N","","8","173","21.6","8","156","19.5","8","175","21.9","0","0","0","0","0","0","24","504","21","47","10.7"
"경기도교육청","경기도교육청","경기도 용인시 처인구","S090005660","포곡고등학교","04","공립","N","","10","286","28.6","10","269","26.9","10","294","29.4","2","16","8","2","8","4","34","873","25.7","66","13.2"
"경기도교육청","경기도교육청","경기도 화성시","S090005663","향남고등학교","04","공립","N","","8","259","32.4","8","245","30.6","8","260","32.5","2","12","6","0","0","0","26","776","29.8","51","15.2"
"경기도교육청","경기도교육청","경기도 용인시 기흥구","S090005664","청덕고등학교","04","공립","N","","10","307","30.7","10","292","29.2","10","293","29.3","1","5","5","0","0","0","31","897","28.9","62","14.5"
"경기도교육청","경기도교육청","경기도 시흥시","S090005665","시흥능곡고등학교","04","공립","N","","10","274","27.4","10","256","25.6","10","249","24.9","2","10","5","0","0","0","32","789","24.7","61","12.9"
"경기도교육청","경기도교육청","경기도 시흥시","S090005666","시흥매화고등학교","04","공립","N","","8","193","24.1","8","191","23.9","8","197","24.6","1","1","1","0","0","0","25","582","23.3","48","12.1"
"경기도교육청","경기도교육청","경기도 의정부시","S090005667","발곡고등학교","04","공립","N","","10","246","24.6","10","246","24.6","10","248","24.8","3","15","5","0","0","0","33","755","22.9","63","12"
"경기도교육청","경기도교육청","경기도 시흥시","S090005668","신천고등학교","04","공립","N","","10","252","25.2","10","238","23.8","10","249","24.9","3","16","5.3","0","0","0","33","755","22.9","66","11.4"
"경기도교육청","경기도교육청","경기도 안산시 단원구","S090005669","선부고등학교","04","공립","N","","11","232","21.1","11","204","18.5","12","229","19.1","3","23","7.7","0","0","0","37","688","18.6","70","9.8"
"경기도교육청","경기도교육청","경기도 남양주시","S090005670","오남고등학교","04","공립","N","","12","351","29.3","12","340","28.3","12","345","28.8","3","19","6.3","0","0","0","39","1055","27.1","73","14.5"
"경기도교육청","경기도교육청","경기도 의왕시","S090005671","의왕고등학교","04","공립","N","","8","191","23.9","7","167","23.9","8","200","25","1","8","8","0","0","0","24","566","23.6","47","12"
"경기도교육청","경기도교육청","경기도 평택시","S090005672","이충고등학교","04","공립","N","","10","305","30.5","10","235","23.5","10","236","23.6","3","20","6.7","0","0","0","33","796","24.1","64","12.4"
"경기도교육청","경기도교육청","경기도 김포시","S090005673","장기고등학교","04","공립","N","","10","347","34.7","10","317","31.7","10","309","30.9","2","13","6.5","1","2","2","33","988","29.9","63","15.7"
"경기도교육청","경기도교육청","경기도 안산시 단원구","S090005674","신길고등학교","04","공립","N","","11","243","22.1","11","227","20.6","12","269","22.4","1","7","7","0","0","0","35","746","21.3","68","11"
"경기도교육청","경기도교육청","경기도 광주시","S090005675","광남고등학교","04","공립","N","","10","306","30.6","10","291","29.1","10","275","27.5","2","8","4","0","0","0","32","880","27.5","62","14.2"
"경기도교육청","경기도교육청","경기도 안산시 상록구","S090005676","광덕고등학교","04","공립","N","","10","243","24.3","10","217","21.7","11","228","20.7","1","3","3","0","0","0","32","691","21.6","62","11.1"
"경기도교육청","경기도교육청","경기도 용인시 기흥구","S090005677","흥덕고등학교","04","공립","N","","9","233","25.9","9","233","25.9","9","224","24.9","1","7","7","0","0","0","28","697","24.9","54","12.9"
"경기도교육청","경기도교육청","경기도 양주시","S090005796","덕현고등학교","04","공립","N","","12","337","28.1","10","278","27.8","12","379","31.6","1","9","9","0","0","0","35","1003","28.7","71","14.1"
"경기도교육청","경기도교육청","경기도 고양시 덕양구","S090005797","서정고등학교","04","공립","N","","10","242","24.2","10","227","22.7","12","266","22.2","1","7","7","0","0","0","33","742","22.5","65","11.4"
"경기도교육청","경기도교육청","경기도 광명시","S090005798","운산고등학교","04","공립","N","","10","256","25.6","10","242","24.2","10","241","24.1","2","15","7.5","0","0","0","32","754","23.6","62","12.2"
"경기도교육청","경기도교육청","경기도 파주시","S090005799","운정고등학교","04","공립","N","","12","399","33.3","12","371","30.9","12","377","31.4","0","0","0","0","0","0","36","1147","31.9","71","16.2"
"경기도교육청","경기도교육청","경기도 남양주시","S090005800","마석고등학교","04","공립","N","","11","314","28.5","11","306","27.8","11","323","29.4","3","21","7","1","5","5","37","969","26.2","69","14"
"경기도교육청","경기도교육청","경기도 안산시 상록구","S090005801","상록고등학교","04","공립","N","","11","279","25.4","12","291","24.3","13","316","24.3","3","18","6","0","0","0","39","904","23.2","73","12.4"
"경기도교육청","경기도교육청","경기도 남양주시","S090005803","진접고등학교","04","공립","N","","12","354","29.5","12","335","27.9","12","350","29.2","3","23","7.7","0","0","0","39","1062","27.2","77","13.8"
"경기도교육청","경기도교육청","경기도 평택시","S090005804","청북고등학교","04","공립","N","","9","274","30.4","9","278","30.9","9","278","30.9","1","3","3","0","0","0","28","833","29.8","54","15.4"
"경기도교육청","경기도교육청","경기도 오산시","S090005806","세마고등학교","04","공립","N","","10","295","29.5","10","274","27.4","10","290","29","1","6","6","0","0","0","31","865","27.9","59","14.7"
"경기도교육청","경기도교육청","경기도 화성시","S090005808","능동고등학교","04","공립","N","","8","271","33.9","8","257","32.1","8","260","32.5","1","9","9","0","0","0","25","797","31.9","49","16.3"
"경기도교육청","경기도교육청","경기도 김포시","S090005811","마송고등학교","04","공립","N","","8","181","22.6","5","95","19","8","111","13.9","1","7","7","2","6","3","24","400","16.7","45","8.9"
"경기도교육청","경기도교육청","경기도 의왕시","S090005815","모락고등학교","04","공립","N","","8","202","25.3","7","168","24","8","197","24.6","2","9","4.5","0","0","0","25","576","23","48","12"
"경기도교육청","경기도교육청","경기도 광주시","S090005820","경화여자English Business고등학교","04","사립","N","","5","108","21.6","5","117","23.4","5","129","25.8","0","0","0","0","0","0","15","354","23.6","32","11.1"
"경기도교육청","경기도교육청","경기도 안성시","S090005831","경기창조고등학교","04","공립","N","","10","294","29.4","10","283","28.3","10","285","28.5","3","22","7.3","2","8","4","35","892","25.5","66","13.5"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090005836","보평고등학교","04","공립","N","","8","214","26.8","8","197","24.6","8","207","25.9","1","9","9","0","0","0","25","627","25.1","50","12.5"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090005844","운중고등학교","04","공립","N","","8","232","29","8","205","25.6","8","208","26","1","5","5","0","0","0","25","650","26","49","13.3"
"경기도교육청","경기도교육청","경기도 남양주시","S090005898","가운고등학교","04","공립","N","","11","315","28.6","11","279","25.4","11","291","26.5","1","7","7","0","0","0","34","892","26.2","66","13.5"
"경기도교육청","경기도교육청","경기도 파주시","S090005899","동패고등학교","04","공립","N","","12","406","33.8","12","357","29.8","12","383","31.9","2","14","7","0","0","0","38","1160","30.5","70","16.6"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090005900","역곡고등학교","04","공립","N","","6","151","25.2","6","148","24.7","6","157","26.2","1","5","5","0","0","0","19","461","24.3","37","12.5"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090005901","판교고등학교","04","공립","N","","8","180","22.5","8","158","19.8","8","181","22.6","1","5","5","0","0","0","25","524","21","49","10.7"
"경기도교육청","경기도교육청","경기도 오산시","S090005902","세교고등학교","04","공립","N","","10","291","29.1","10","288","28.8","10","315","31.5","1","6","6","0","0","0","31","900","29","62","14.5"
"경기도교육청","경기도교육청","경기도 용인시 기흥구","S090005903","서천고등학교","04","공립","N","","9","267","29.7","9","261","29","9","259","28.8","1","4","4","0","0","0","28","791","28.3","54","14.6"
